"scientificName","acceptedScientificName","decimalLatitude","decimalLongitude","basisOfRecord","occurrenceStatus","genericName","specificEpithet","datasetKey","Species","featurecla","name","areas"
"Neolamprologus multifasciatus (Boulenger, 1906)","Neolamprologus multifasciatus (Boulenger, 1906)",-5.98333,29.73333,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","multifasciatus","9cfa6cb6-5833-44b2-97f1-18a3c12fed47","Neolamprologus multifasciatus","Lake","Lake Tanganyika",32896759543.8782
"Lamprologus savoryi elongatus Trewavas & Poll, 1952","Neolamprologus brichardi (Poll, 1974)",-5.98333,29.73333,"PRESERVED_SPECIMEN","PRESENT","Lamprologus","savoryi","9cfa6cb6-5833-44b2-97f1-18a3c12fed47","Lamprologus savoryi","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus tetracanthus (Boulenger, 1899)","Neolamprologus tetracanthus (Boulenger, 1899)",-3.96667,29.41667,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","tetracanthus","9cfa6cb6-5833-44b2-97f1-18a3c12fed47","Neolamprologus tetracanthus","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus furcifer (Boulenger, 1898)","Neolamprologus furcifer (Boulenger, 1898)",-5.93333,29.2,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","furcifer","9cfa6cb6-5833-44b2-97f1-18a3c12fed47","Neolamprologus furcifer","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus mondabu (Boulenger, 1906)","Neolamprologus mondabu (Boulenger, 1906)",-3.96667,29.41667,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","mondabu","9cfa6cb6-5833-44b2-97f1-18a3c12fed47","Neolamprologus mondabu","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus mondabu (Boulenger, 1906)","Neolamprologus mondabu (Boulenger, 1906)",-4.33333,29.58333,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","mondabu","9cfa6cb6-5833-44b2-97f1-18a3c12fed47","Neolamprologus mondabu","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus tetracanthus (Boulenger, 1899)","Neolamprologus tetracanthus (Boulenger, 1899)",-4.33333,29.58333,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","tetracanthus","9cfa6cb6-5833-44b2-97f1-18a3c12fed47","Neolamprologus tetracanthus","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus mondabu (Boulenger, 1906)","Neolamprologus mondabu (Boulenger, 1906)",-4.33333,29.58333,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","mondabu","9cfa6cb6-5833-44b2-97f1-18a3c12fed47","Neolamprologus mondabu","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus tetracanthus (Boulenger, 1899)","Neolamprologus tetracanthus (Boulenger, 1899)",-4.33333,29.58333,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","tetracanthus","9cfa6cb6-5833-44b2-97f1-18a3c12fed47","Neolamprologus tetracanthus","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus mondabu (Boulenger, 1906)","Neolamprologus mondabu (Boulenger, 1906)",-4.33333,29.58333,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","mondabu","9cfa6cb6-5833-44b2-97f1-18a3c12fed47","Neolamprologus mondabu","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus furcifer (Boulenger, 1898)","Neolamprologus furcifer (Boulenger, 1898)",-4.33333,29.58333,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","furcifer","9cfa6cb6-5833-44b2-97f1-18a3c12fed47","Neolamprologus furcifer","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus mondabu (Boulenger, 1906)","Neolamprologus mondabu (Boulenger, 1906)",-4.33333,29.58333,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","mondabu","9cfa6cb6-5833-44b2-97f1-18a3c12fed47","Neolamprologus mondabu","Lake","Lake Tanganyika",32896759543.8782
"Lamprologus modestus Boulenger, 1898","Neolamprologus modestus (Boulenger, 1898)",-4.33306,29.58306,"PRESERVED_SPECIMEN","PRESENT","Lamprologus","modestus","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Lamprologus modestus","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus pleuromaculatus (Trewavas & Poll, 1952)","Neolamprologus pleuromaculatus (Trewavas & Poll, 1952)",-3.96667,29.41667,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","pleuromaculatus","9cfa6cb6-5833-44b2-97f1-18a3c12fed47","Neolamprologus pleuromaculatus","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus mondabu (Boulenger, 1906)","Neolamprologus mondabu (Boulenger, 1906)",-3.96667,29.41667,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","mondabu","9cfa6cb6-5833-44b2-97f1-18a3c12fed47","Neolamprologus mondabu","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus mondabu (Boulenger, 1906)","Neolamprologus mondabu (Boulenger, 1906)",-3.96667,29.41667,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","mondabu","9cfa6cb6-5833-44b2-97f1-18a3c12fed47","Neolamprologus mondabu","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus tetracanthus (Boulenger, 1899)","Neolamprologus tetracanthus (Boulenger, 1899)",-3.96667,29.41667,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","tetracanthus","9cfa6cb6-5833-44b2-97f1-18a3c12fed47","Neolamprologus tetracanthus","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus tetracanthus (Boulenger, 1899)","Neolamprologus tetracanthus (Boulenger, 1899)",-3.96667,29.41667,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","tetracanthus","9cfa6cb6-5833-44b2-97f1-18a3c12fed47","Neolamprologus tetracanthus","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus pleuromaculatus (Trewavas & Poll, 1952)","Neolamprologus pleuromaculatus (Trewavas & Poll, 1952)",-3.96667,29.41667,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","pleuromaculatus","9cfa6cb6-5833-44b2-97f1-18a3c12fed47","Neolamprologus pleuromaculatus","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus mondabu (Boulenger, 1906)","Neolamprologus mondabu (Boulenger, 1906)",-4.33333,29.58333,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","mondabu","9cfa6cb6-5833-44b2-97f1-18a3c12fed47","Neolamprologus mondabu","Lake","Lake Tanganyika",32896759543.8782
"Lamprologus mondabu Boulenger, 1906","Neolamprologus mondabu (Boulenger, 1906)",-6.26216,29.58789,"PRESERVED_SPECIMEN","PRESENT","Lamprologus","mondabu","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","Lamprologus mondabu","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus tetracanthus (Boulenger, 1899)","Neolamprologus tetracanthus (Boulenger, 1899)",-5.933333,29.2,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","tetracanthus","197908d0-5565-11d8-b290-b8a03c50a862","Neolamprologus tetracanthus","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus furcifer (Boulenger, 1898)","Neolamprologus furcifer (Boulenger, 1898)",-5.933333,29.2,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","furcifer","197908d0-5565-11d8-b290-b8a03c50a862","Neolamprologus furcifer","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus tetracanthus (Boulenger, 1899)","Neolamprologus tetracanthus (Boulenger, 1899)",-5.93333,29.2,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","tetracanthus","9cfa6cb6-5833-44b2-97f1-18a3c12fed47","Neolamprologus tetracanthus","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus furcifer (Boulenger, 1898)","Neolamprologus furcifer (Boulenger, 1898)",-5.93333,29.2,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","furcifer","9cfa6cb6-5833-44b2-97f1-18a3c12fed47","Neolamprologus furcifer","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus tetracanthus (Boulenger, 1899)","Neolamprologus tetracanthus (Boulenger, 1899)",-8.083333,30.566667,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","tetracanthus","197908d0-5565-11d8-b290-b8a03c50a862","Neolamprologus tetracanthus","Lake","Lake Tanganyika",32896759543.8782
"Lamprologus marginatus Boulenger, 1914","Neolamprologus tetracanthus (Boulenger, 1899)",-8.08333,30.56667,"PRESERVED_SPECIMEN","PRESENT","Lamprologus","marginatus","9cfa6cb6-5833-44b2-97f1-18a3c12fed47","Lamprologus marginatus","Lake","Lake Tanganyika",32896759543.8782
"Lamprologus taeniurus Boulenger, 1914","Neolamprologus brevis (Boulenger, 1899)",-7.06667,29.83333,"PRESERVED_SPECIMEN","PRESENT","Lamprologus","taeniurus","9cfa6cb6-5833-44b2-97f1-18a3c12fed47","Lamprologus taeniurus","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus leleupi (Poll, 1956)","Neolamprologus leleupi (Poll, 1956)",-6.502898,29.799987,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","leleupi","fd75a653-e7bd-4094-9adf-301386d9d35c","Neolamprologus leleupi","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus caudopunctatus (Poll, 1978)","Neolamprologus caudopunctatus (Poll, 1978)",-8.7049,31.1197,"MATERIAL_SAMPLE","PRESENT","Neolamprologus","caudopunctatus","e95d0010-b3f1-11de-82f8-b8a03c50a862","Neolamprologus caudopunctatus","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus caudopunctatus (Poll, 1978)","Neolamprologus caudopunctatus (Poll, 1978)",-8.62016,31.1932,"MATERIAL_SAMPLE","PRESENT","Neolamprologus","caudopunctatus","e95d0010-b3f1-11de-82f8-b8a03c50a862","Neolamprologus caudopunctatus","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus caudopunctatus (Poll, 1978)","Neolamprologus caudopunctatus (Poll, 1978)",-8.7049,31.1197,"MATERIAL_SAMPLE","PRESENT","Neolamprologus","caudopunctatus","e95d0010-b3f1-11de-82f8-b8a03c50a862","Neolamprologus caudopunctatus","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus caudopunctatus (Poll, 1978)","Neolamprologus caudopunctatus (Poll, 1978)",-8.7049,31.1197,"MATERIAL_SAMPLE","PRESENT","Neolamprologus","caudopunctatus","e95d0010-b3f1-11de-82f8-b8a03c50a862","Neolamprologus caudopunctatus","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus pulcher (Trewavas & Poll, 1952)","Neolamprologus pulcher (Trewavas & Poll, 1952)",-8.62016,31.1932,"MATERIAL_SAMPLE","PRESENT","Neolamprologus","pulcher","e95d0010-b3f1-11de-82f8-b8a03c50a862","Neolamprologus pulcher","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus pulcher (Trewavas & Poll, 1952)","Neolamprologus pulcher (Trewavas & Poll, 1952)",-8.7049,31.1197,"MATERIAL_SAMPLE","PRESENT","Neolamprologus","pulcher","e95d0010-b3f1-11de-82f8-b8a03c50a862","Neolamprologus pulcher","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus pulcher (Trewavas & Poll, 1952)","Neolamprologus pulcher (Trewavas & Poll, 1952)",-8.7049,31.1197,"MATERIAL_SAMPLE","PRESENT","Neolamprologus","pulcher","e95d0010-b3f1-11de-82f8-b8a03c50a862","Neolamprologus pulcher","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus pulcher (Trewavas & Poll, 1952)","Neolamprologus pulcher (Trewavas & Poll, 1952)",-8.62016,31.1932,"MATERIAL_SAMPLE","PRESENT","Neolamprologus","pulcher","e95d0010-b3f1-11de-82f8-b8a03c50a862","Neolamprologus pulcher","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus pulcher (Trewavas & Poll, 1952)","Neolamprologus pulcher (Trewavas & Poll, 1952)",-8.7049,31.1197,"MATERIAL_SAMPLE","PRESENT","Neolamprologus","pulcher","e95d0010-b3f1-11de-82f8-b8a03c50a862","Neolamprologus pulcher","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus pulcher (Trewavas & Poll, 1952)","Neolamprologus pulcher (Trewavas & Poll, 1952)",-8.7049,31.1197,"MATERIAL_SAMPLE","PRESENT","Neolamprologus","pulcher","e95d0010-b3f1-11de-82f8-b8a03c50a862","Neolamprologus pulcher","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus pulcher (Trewavas & Poll, 1952)","Neolamprologus pulcher (Trewavas & Poll, 1952)",-8.7049,31.1197,"MATERIAL_SAMPLE","PRESENT","Neolamprologus","pulcher","e95d0010-b3f1-11de-82f8-b8a03c50a862","Neolamprologus pulcher","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus pulcher (Trewavas & Poll, 1952)","Neolamprologus pulcher (Trewavas & Poll, 1952)",-8.7049,31.1197,"MATERIAL_SAMPLE","PRESENT","Neolamprologus","pulcher","e95d0010-b3f1-11de-82f8-b8a03c50a862","Neolamprologus pulcher","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus savoryi (Poll, 1949)","Neolamprologus savoryi (Poll, 1949)",-8.62016,31.1932,"MATERIAL_SAMPLE","PRESENT","Neolamprologus","savoryi","e95d0010-b3f1-11de-82f8-b8a03c50a862","Neolamprologus savoryi","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus savoryi (Poll, 1949)","Neolamprologus savoryi (Poll, 1949)",-8.7049,31.1197,"MATERIAL_SAMPLE","PRESENT","Neolamprologus","savoryi","e95d0010-b3f1-11de-82f8-b8a03c50a862","Neolamprologus savoryi","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus savoryi (Poll, 1949)","Neolamprologus savoryi (Poll, 1949)",-8.62016,31.1932,"MATERIAL_SAMPLE","PRESENT","Neolamprologus","savoryi","e95d0010-b3f1-11de-82f8-b8a03c50a862","Neolamprologus savoryi","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus savoryi (Poll, 1949)","Neolamprologus savoryi (Poll, 1949)",-8.7049,31.1197,"MATERIAL_SAMPLE","PRESENT","Neolamprologus","savoryi","e95d0010-b3f1-11de-82f8-b8a03c50a862","Neolamprologus savoryi","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus savoryi (Poll, 1949)","Neolamprologus savoryi (Poll, 1949)",-8.7049,31.1197,"MATERIAL_SAMPLE","PRESENT","Neolamprologus","savoryi","e95d0010-b3f1-11de-82f8-b8a03c50a862","Neolamprologus savoryi","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus savoryi (Poll, 1949)","Neolamprologus savoryi (Poll, 1949)",-8.7049,31.1197,"MATERIAL_SAMPLE","PRESENT","Neolamprologus","savoryi","e95d0010-b3f1-11de-82f8-b8a03c50a862","Neolamprologus savoryi","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus savoryi (Poll, 1949)","Neolamprologus savoryi (Poll, 1949)",-8.62016,31.1932,"MATERIAL_SAMPLE","PRESENT","Neolamprologus","savoryi","e95d0010-b3f1-11de-82f8-b8a03c50a862","Neolamprologus savoryi","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus savoryi (Poll, 1949)","Neolamprologus savoryi (Poll, 1949)",-8.7049,31.1197,"MATERIAL_SAMPLE","PRESENT","Neolamprologus","savoryi","e95d0010-b3f1-11de-82f8-b8a03c50a862","Neolamprologus savoryi","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus savoryi (Poll, 1949)","Neolamprologus savoryi (Poll, 1949)",-8.7049,31.1197,"MATERIAL_SAMPLE","PRESENT","Neolamprologus","savoryi","e95d0010-b3f1-11de-82f8-b8a03c50a862","Neolamprologus savoryi","Lake","Lake Tanganyika",32896759543.8782
"Lamprologus fasciatus Boulenger, 1898","Neolamprologus fasciatus (Boulenger, 1898)",-8.633333,31.15,"PRESERVED_SPECIMEN","PRESENT","Lamprologus","fasciatus","59825263-9f89-43a9-8f22-c22a6a53b8fc","Lamprologus fasciatus","Lake","Lake Tanganyika",32896759543.8782
"Lamprologus tretocephalus Boulenger, 1899","Neolamprologus tretocephalus (Boulenger, 1899)",-6.5,29.833333,"PRESERVED_SPECIMEN","PRESENT","Lamprologus","tretocephalus","59825263-9f89-43a9-8f22-c22a6a53b8fc","Lamprologus tretocephalus","Lake","Lake Tanganyika",32896759543.8782
"Lamprologus savoryi Poll, 1949","Neolamprologus savoryi (Poll, 1949)",-3.666667,29.333333,"PRESERVED_SPECIMEN","PRESENT","Lamprologus","savoryi","59825263-9f89-43a9-8f22-c22a6a53b8fc","Lamprologus savoryi","Lake","Lake Tanganyika",32896759543.8782
"Lamprologus multifasciatus Boulenger, 1906","Neolamprologus multifasciatus (Boulenger, 1906)",-8.633333,31.15,"PRESERVED_SPECIMEN","PRESENT","Lamprologus","multifasciatus","59825263-9f89-43a9-8f22-c22a6a53b8fc","Lamprologus multifasciatus","Lake","Lake Tanganyika",32896759543.8782
"Lepidiolamprologus pleuromaculatus (Trewavas & Poll, 1952)","Neolamprologus pleuromaculatus (Trewavas & Poll, 1952)",-6.5,29.833333,"PRESERVED_SPECIMEN","PRESENT","Lepidiolamprologus","pleuromaculatus","59825263-9f89-43a9-8f22-c22a6a53b8fc","Lepidiolamprologus pleuromaculatus","Lake","Lake Tanganyika",32896759543.8782
"Lamprologus furcifer Boulenger, 1898","Neolamprologus furcifer (Boulenger, 1898)",-8.633333,31.15,"PRESERVED_SPECIMEN","PRESENT","Lamprologus","furcifer","59825263-9f89-43a9-8f22-c22a6a53b8fc","Lamprologus furcifer","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus prochilus (Bailey & Stewart, 1977)","Neolamprologus prochilus (Bailey & Stewart, 1977)",-8.63333,31.15,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","prochilus","197908d0-5565-11d8-b290-b8a03c50a862","Neolamprologus prochilus","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus longior (Staeck, 1980)","Neolamprologus longior (Staeck, 1980)",-5.41667,29.73333,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","longior","197908d0-5565-11d8-b290-b8a03c50a862","Neolamprologus longior","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus similis Büscher, 1992","Neolamprologus similis Büscher, 1992",-7.3,30.21667,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","similis","197908d0-5565-11d8-b290-b8a03c50a862","Neolamprologus similis","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus nigriventris Büscher, 1992","Neolamprologus nigriventris Büscher, 1992",-7.83333,30.5,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","nigriventris","197908d0-5565-11d8-b290-b8a03c50a862","Neolamprologus nigriventris","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus bifasciatus Büscher, 1993","Neolamprologus bifasciatus Büscher, 1993",-7.75,30.5,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","bifasciatus","197908d0-5565-11d8-b290-b8a03c50a862","Neolamprologus bifasciatus","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus helianthus Büscher, 1997","Neolamprologus helianthus Büscher, 1997",-7.86667,30.3,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","helianthus","197908d0-5565-11d8-b290-b8a03c50a862","Neolamprologus helianthus","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus brevis (Boulenger, 1899)","Neolamprologus brevis (Boulenger, 1899)",-7.066667,29.833333,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","brevis","197908d0-5565-11d8-b290-b8a03c50a862","Neolamprologus brevis","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus tretocephalus (Boulenger, 1899)","Neolamprologus tretocephalus (Boulenger, 1899)",-5.933333,29.2,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","tretocephalus","197908d0-5565-11d8-b290-b8a03c50a862","Neolamprologus tretocephalus","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus tetracanthus (Boulenger, 1899)","Neolamprologus tetracanthus (Boulenger, 1899)",-5.933333,29.2,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","tetracanthus","197908d0-5565-11d8-b290-b8a03c50a862","Neolamprologus tetracanthus","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus brevis (Boulenger, 1899)","Neolamprologus brevis (Boulenger, 1899)",-5.933333,29.2,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","brevis","197908d0-5565-11d8-b290-b8a03c50a862","Neolamprologus brevis","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus modestus (Boulenger, 1898)","Neolamprologus modestus (Boulenger, 1898)",-5.933333,29.2,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","modestus","197908d0-5565-11d8-b290-b8a03c50a862","Neolamprologus modestus","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus tetracanthus (Boulenger, 1899)","Neolamprologus tetracanthus (Boulenger, 1899)",-3.966667,29.416667,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","tetracanthus","197908d0-5565-11d8-b290-b8a03c50a862","Neolamprologus tetracanthus","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus pleuromaculatus (Trewavas & Poll, 1952)","Neolamprologus pleuromaculatus (Trewavas & Poll, 1952)",-3.966667,29.416667,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","pleuromaculatus","197908d0-5565-11d8-b290-b8a03c50a862","Neolamprologus pleuromaculatus","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus tetracanthus (Boulenger, 1899)","Neolamprologus tetracanthus (Boulenger, 1899)",-3.966667,29.416667,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","tetracanthus","197908d0-5565-11d8-b290-b8a03c50a862","Neolamprologus tetracanthus","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus pleuromaculatus (Trewavas & Poll, 1952)","Neolamprologus pleuromaculatus (Trewavas & Poll, 1952)",-3.966667,29.416667,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","pleuromaculatus","197908d0-5565-11d8-b290-b8a03c50a862","Neolamprologus pleuromaculatus","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus mondabu (Boulenger, 1906)","Neolamprologus mondabu (Boulenger, 1906)",-3.966667,29.416667,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","mondabu","197908d0-5565-11d8-b290-b8a03c50a862","Neolamprologus mondabu","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus mondabu (Boulenger, 1906)","Neolamprologus mondabu (Boulenger, 1906)",-3.966667,29.416667,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","mondabu","197908d0-5565-11d8-b290-b8a03c50a862","Neolamprologus mondabu","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus tetracanthus (Boulenger, 1899)","Neolamprologus tetracanthus (Boulenger, 1899)",-4.333333,29.583333,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","tetracanthus","197908d0-5565-11d8-b290-b8a03c50a862","Neolamprologus tetracanthus","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus mondabu (Boulenger, 1906)","Neolamprologus mondabu (Boulenger, 1906)",-4.333333,29.583333,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","mondabu","197908d0-5565-11d8-b290-b8a03c50a862","Neolamprologus mondabu","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus mondabu (Boulenger, 1906)","Neolamprologus mondabu (Boulenger, 1906)",-4.333333,29.583333,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","mondabu","197908d0-5565-11d8-b290-b8a03c50a862","Neolamprologus mondabu","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus mondabu (Boulenger, 1906)","Neolamprologus mondabu (Boulenger, 1906)",-4.333333,29.583333,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","mondabu","197908d0-5565-11d8-b290-b8a03c50a862","Neolamprologus mondabu","Lake","Lake Tanganyika",32896759543.8782
"Neolamprologus mondabu (Boulenger, 1906)","Neolamprologus mondabu (Boulenger, 1906)",-4.333333,29.583333,"PRESERVED_SPECIMEN","PRESENT","Neolamprologus","mondabu","197908d0-5565-11d8-b290-b8a03c50a862","Neolamprologus mondabu","Lake","Lake Tanganyika",32896759543.8782
