"acceptedScientificName","genericName","specificEpithet","decimalLongitude","decimalLatitude","datasetKey"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-65.903037,18.218175,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.184209,18.152094,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.155566,18.185306,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.179992,18.113864,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-66.635963,18.195297,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.1795,18.112937,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.169333,18.1142,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-66.178361,18.117624,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus cochranae Grant, 1932","Eleutherodactylus","cochranae",-66.099267,18.193188,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.134186,18.071822,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.155584,18.185227,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-66.075343,18.454324,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.15287,18.150361,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.169466,18.163478,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.121854,18.156808,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.179603,18.113031,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus cochranae Grant, 1932","Eleutherodactylus","cochranae",-66.179556,18.112926,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.097861,18.165633,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.127333,18.220428,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.077082,18.141505,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.181008,18.1157,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.093707,18.152422,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.04309,18.137493,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.181009,18.115727,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-66.178087,18.118025,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus johnstonei Barbour, 1914","Eleutherodactylus","johnstonei",-61.093788,14.621082,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus cochranae Grant, 1932","Eleutherodactylus","cochranae",-66.179424,18.112777,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.178975,18.124415,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.155553,18.185249,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-66.010094,18.213737,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.17955,18.112873,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.093756,18.152496,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.17958,18.112931,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.163552,18.112775,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.081207,18.162555,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.214484,18.173154,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-65.893851,18.181221,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-66.076576,18.454186,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus cochranae Grant, 1932","Eleutherodactylus","cochranae",-66.155633,18.185259,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-66.177967,18.118077,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-66.16456,18.122755,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus portoricensis Schmidt, 1927","Eleutherodactylus","portoricensis",-66.114125,18.115315,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus inoptatus (Barbour, 1914)","Eleutherodactylus","inoptatus",-70.598328,19.102264,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.17957,18.112906,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.183731,18.153958,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-66.405428,18.328051,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.159272,18.156917,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-65.961708,18.261805,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.178855,18.123532,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.149775,18.188491,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.184016,18.152257,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-66.099206,18.193094,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.181,18.115874,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.081371,18.162547,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.155529,18.185221,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-65.893825,18.181081,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.042028,18.138167,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.144732,18.130793,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.168713,18.121909,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus portoricensis Schmidt, 1927","Eleutherodactylus","portoricensis",-66.045047,18.142772,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.214494,18.17315,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.169579,18.163823,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.181024,18.115763,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.179528,18.113445,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.099075,18.153964,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.155575,18.185247,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.181,18.115825,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.180999,18.115816,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.121843,18.156808,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.154838,18.18664,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.127311,18.220422,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.081202,18.162508,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.155526,18.185339,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.119162,18.170636,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus cochranae Grant, 1932","Eleutherodactylus","cochranae",-66.179409,18.112811,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus portoricensis Schmidt, 1927","Eleutherodactylus","portoricensis",-66.062669,18.080548,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-66.190815,18.081875,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.169999,18.114309,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.093466,18.157987,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.099128,18.154022,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.093571,18.158089,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.181006,18.115793,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.179515,18.112942,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus johnstonei Barbour, 1914","Eleutherodactylus","johnstonei",-60.842171,14.545026,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.105157,18.255392,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-66.179422,18.112782,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.211941,18.140433,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.17224,18.110719,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.190837,18.081832,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.081254,18.162558,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.152032,18.16161,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.232577,18.157354,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.09369,18.152413,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.181032,18.115673,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.181014,18.115738,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.168027,18.156497,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.183748,18.153964,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.169333,18.114192,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.09348,18.158014,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.151957,18.16134,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.081185,18.16254,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.182494,18.11721,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus wightmanae Schmidt, 1920","Eleutherodactylus","wightmanae",-66.107571,18.140337,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.131477,18.145579,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-66.191179,18.081846,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.077043,18.14149,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.214111,18.173299,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.18374,18.153902,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.167049,18.173348,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-65.961861,18.270703,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.180991,18.11592,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
